1,5,9.500000,52.800000
2,10,7.050000,58.100000
3,4,7.650000,6.750000
4,5,10.800000,1.200000
5,5,7.300000,54.800000
6,2,9.166667,0.500000
7,6,10.733333,23.333333
8,10,13.600000,92.400000
9,3,15.000000,26.000000
10,2,7.000000,0.000000
11,1,17.750000,0.000000
12,8,9.650000,115.500000
13,5,11.171429,21.200000
14,7,12.011905,49.714286
15,12,10.916667,156.916667
16,8,8.500000,38.000000
17,6,9.000000,38.000000
18,9,16.900000,26.000000
19,10,12.690909,166.900000
20,22,12.762032,225.318182
21,17,11.195446,173.882353
22,31,10.315249,337.677419
23,22,9.698864,124.590909
24,16,9.384868,139.937500
25,19,8.802632,82.947368
26,8,9.535714,47.500000
