1,2,6.166667,4.500000
2,3,5.619048,2.666667
3,7,6.214286,9.428571
4,6,4.500000,15.500000
5,1,5.400000,0.000000
6,5,7.100000,1.200000
7,2,5.000000,0.500000
8,2,5.166667,0.500000
9,3,9.333333,4.666667
10,5,6.500000,10.000000
11,4,6.166667,9.000000
12,6,3.333333,11.333333
13,1,5.000000,0.000000
14,1,6.000000,0.000000
15,2,13.000000,2.000000
16,2,7.000000,0.000000
17,1,10.000000,0.000000
18,1,6.750000,0.000000
19,4,5.500000,0.750000
20,4,6.000000,8.750000
21,4,7.416667,6.750000
22,3,5.083333,4.666667
23,4,5.850000,0.750000
24,5,6.828571,7.200000
25,7,7.238095,13.714286
26,6,3.333333,21.333333
27,2,5.000000,0.000000
28,5,8.875000,8.000000
29,8,3.625000,18.875000
30,2,8.000000,0.500000
31,2,3.500000,0.500000
32,2,6.428571,0.000000
33,7,7.494505,17.714286
34,13,5.201923,26.923077
35,8,6.125000,18.875000
36,8,5.861111,13.500000
37,9,4.805556,14.888889
38,12,4.583333,8.916667
39,12,5.366667,11.000000
40,15,4.966667,41.733333
41,12,4.595238,27.666667
42,7,4.285714,5.714286
43,7,5.142857,3.428571
44,7,4.000000,14.857143
45,14,5.976190,19.714286
46,6,5.166667,6.833333
47,4,5.800000,6.000000
48,5,5.200000,6.800000
