1,53,9.776158,420.528302
2,22,10.200535,146.772727
3,17,13.006536,113.764706
4,18,11.522876,221.777778
5,17,11.445378,176.117647
6,14,12.862857,175.714286
7,25,12.040000,335.040000
8,25,10.828235,256.560000
9,17,10.995098,144.117647
10,12,12.616667,68.916667
11,10,10.633333,105.600000
12,6,8.416667,44.833333
13,8,9.750000,33.500000
14,2,7.000000,2.000000
15,1,11.000000,0.000000
16,4,11.000000,14.000000
17,2,15.000000,2.000000
18,4,10.000000,18.000000
19,1,21.000000,0.000000
20,1,143.000000,0.000000
