1,1,5.666667,0.000000
2,3,3.000000,2.666667
3,1,4.000000,0.000000
4,2,5.500000,0.000000
5,1,20.500000,0.000000
6,2,7.000000,0.500000
7,1,5.000000,0.000000
8,1,15.000000,0.000000
9,1,9.000000,0.000000
10,1,3.000000,0.000000
11,1,6.000000,0.000000
12,1,3.000000,0.000000
13,1,3.000000,0.000000
14,1,4.000000,0.000000
15,1,6.666667,0.000000
16,1,3.933333,0.000000
17,3,2.900000,4.666667
18,5,3.250000,3.200000
19,10,2.750000,6.500000
20,4,6.000000,0.750000
21,6,3.500000,1.500000
22,4,3.200000,5.000000
23,4,4.550000,2.000000
24,10,3.694444,1.600000
25,12,3.455556,10.250000
26,9,4.475000,12.222222
27,10,4.277174,2.900000
28,24,3.014493,29.625000
29,23,4.904762,31.217391
30,12,3.206349,2.666667
31,7,3.650794,9.714286
32,9,5.321429,5.555556
33,7,2.821429,7.714286
34,4,4.428571,4.750000
35,7,4.666667,5.714286
36,3,4.733333,0.000000
37,3,2.600000,0.666667
38,5,4.000000,9.200000
39,2,4.500000,0.000000
40,2,9.000000,2.000000
41,4,3.750000,5.000000
42,2,2.750000,0.500000
43,4,6.000000,2.750000
44,3,3.000000,0.000000
45,2,3.000000,2.000000
46,1,4.000000,0.000000
47,1,3.000000,0.000000
48,3,9.333333,2.000000
49,1,7.416667,0.000000
50,3,6.750000,2.666667
51,4,4.863636,4.750000
52,4,5.136364,3.000000
53,11,3.833333,14.545455
54,2,4.000000,0.500000
55,3,3.666667,2.666667
56,3,3.500000,0.666667
