1,1,2.000000,0.000000
2,2,5.000000,0.000000
3,1,3.000000,0.000000
4,2,4.000000,0.000000
5,1,5.500000,0.000000
6,2,20.500000,0.500000
7,1,7.000000,0.000000
8,1,5.000000,0.000000
9,1,15.000000,0.000000
10,1,12.000000,0.000000
11,1,6.000000,0.000000
12,1,3.000000,0.000000
13,1,3.000000,0.000000
14,1,4.000000,0.000000
15,1,5.000000,0.000000
16,1,2.500000,0.000000
17,2,1.500000,0.500000
18,1,2.000000,0.000000
19,3,2.125000,0.000000
20,8,2.208333,0.875000
21,3,1.666667,0.666667
22,3,2.500000,0.000000
23,6,5.000000,1.500000
24,2,2.000000,0.500000
25,2,3.000000,0.500000
26,2,2.625000,0.500000
27,8,3.208333,0.875000
28,3,1.888889,0.666667
29,9,2.111111,1.555556
30,3,1.916667,0.666667
31,4,2.464286,0.750000
32,7,1.285714,1.428571
33,1,2.300000,0.000000
34,10,1.950000,2.100000
35,4,1.750000,0.750000
36,7,2.300000,0.000000
37,10,2.400000,2.100000
38,10,3.800000,2.100000
39,2,1.833333,0.500000
40,3,1.666667,0.666667
41,2,2.500000,0.000000
42,2,2.166667,0.500000
43,3,5.333333,0.666667
44,1,4.000000,0.000000
45,1,13.000000,0.000000
46,1,2.000000,0.000000
47,1,7.500000,0.000000
48,2,1.500000,0.500000
49,1,13.000000,0.000000
50,1,19.000000,0.000000
