1,4,10.750000,43.000000
2,4,9.250000,24.750000
3,2,24.000000,0.500000
4,2,8.500000,24.500000
5,1,15.000000,0.000000
6,1,10.500000,0.000000
7,2,12.250000,4.500000
8,4,19.250000,54.750000
9,28,19.470588,450.000000
10,34,16.340223,632.470588
11,74,14.102233,1417.351351
12,23,11.801242,187.826087
13,14,13.376623,100.857143
14,11,10.709091,120.909091
15,5,13.533333,14.800000
16,9,14.238095,54.000000
17,7,7.428571,131.714286
18,1,13.571429,0.000000
19,7,14.252101,101.714286
20,17,12.926471,160.470588
21,8,7.750000,75.500000
