1,1,2.358974,0.000000
2,3,1.696581,0.666667
3,13,2.039683,2.769231
4,18,2.238095,4.277778
5,7,1.833333,1.714286
6,6,3.000000,1.333333
7,10,1.642857,2.500000
8,4,2.357143,1.000000
9,7,1.500000,0.857143
10,4,2.000000,1.000000
11,2,2.600000,0.000000
12,3,1.900000,0.000000
13,5,1.500000,1.200000
14,4,2.500000,1.000000
15,3,1.500000,0.000000
16,2,2.000000,0.500000
17,2,3.000000,0.000000
18,2,2.714286,0.000000
19,1,2.085714,0.000000
20,7,2.700000,1.428571
21,5,1.500000,0.800000
22,2,2.500000,0.500000
23,2,1.750000,0.000000
24,4,3.250000,1.000000
25,4,2.000000,0.750000
26,4,1.750000,1.000000
27,2,2.750000,0.500000
28,4,2.666667,0.750000
29,2,2.833333,0.000000
30,3,1.500000,0.666667
31,4,3.285714,1.000000
32,1,1.964286,0.000000
33,7,2.750000,1.428571
34,4,2.500000,0.750000
35,4,2.000000,0.000000
36,4,2.750000,1.000000
37,6,1.916667,1.500000
38,4,2.333333,0.750000
39,6,1.750000,0.833333
40,4,2.150000,1.000000
41,4,1.933333,0.750000
42,5,1.666667,1.200000
43,3,2.800000,0.666667
44,3,1.200000,0.000000
45,5,3.666667,0.800000
46,4,1.333333,0.000000
47,3,2.666667,0.666667
48,1,1.666667,0.000000
49,3,1.666667,0.666667
50,3,2.000000,0.666667
51,2,2.000000,0.000000
52,3,3.000000,0.000000
53,1,3.500000,0.000000
54,2,1.500000,0.000000
55,2,2.500000,0.500000
56,1,2.500000,0.000000
57,4,2.500000,1.000000
58,1,2.500000,0.000000
59,2,2.000000,0.500000
60,1,2.000000,0.000000
61,1,3.500000,0.000000
62,2,1.500000,0.000000
63,4,2.000000,1.000000
64,1,2.000000,0.000000
65,2,5.000000,0.000000
66,1,2.000000,0.000000
67,1,6.000000,0.000000
68,1,9.500000,0.000000
69,1,1.500000,0.000000
70,2,3.000000,0.500000
71,1,7.000000,0.000000
72,1,2.000000,0.000000
73,1,11.000000,0.000000
74,1,2.000000,0.000000
75,1,3.000000,0.000000
76,1,8.000000,0.000000
77,2,21.000000,0.000000
78,1,143.000000,0.000000
