1,12,10.226190,252.916667
2,7,11.285714,32.857143
3,7,13.171429,73.714286
4,5,14.288889,37.200000
5,9,10.253968,112.888889
6,7,11.857143,20.857143
7,3,17.333333,26.000000
8,3,23.111111,32.666667
9,9,12.984127,150.222222
10,7,13.271429,105.714286
11,10,13.514286,128.100000
12,14,16.714286,246.357143
13,14,14.471429,308.928571
14,5,15.975000,81.200000
15,24,12.425000,441.625000
16,15,12.166667,152.400000
17,30,11.516092,330.966667
18,29,12.148820,299.241379
19,19,10.018421,256.421053
20,20,12.572222,176.550000
21,9,7.777778,87.555556
