1,2,6.166667,4.500000
2,3,6.083333,2.666667
3,8,6.916667,21.500000
4,6,8.733333,21.333333
5,5,7.100000,1.200000
6,2,6.166667,0.500000
7,3,4.833333,8.666667
8,2,9.166667,0.500000
9,6,8.133333,23.333333
10,5,5.200000,18.800000
11,5,7.000000,6.000000
12,1,6.000000,0.000000
13,2,13.000000,2.000000
14,2,7.000000,0.000000
15,1,10.000000,0.000000
16,1,7.400000,0.000000
17,5,6.350000,9.200000
18,4,5.250000,8.750000
19,3,6.666667,0.000000
20,3,5.083333,4.666667
21,4,5.850000,0.750000
22,5,7.275000,7.200000
23,8,8.267857,24.875000
24,7,6.857143,14.857143
25,5,9.600000,8.000000
26,10,12.650000,40.400000
27,4,8.178571,12.750000
28,7,8.133929,17.714286
29,16,8.073864,55.937500
30,11,7.727273,62.545455
31,11,6.386364,42.545455
32,16,5.783333,43.000000
33,15,6.290196,35.733333
34,17,5.876471,42.470588
35,10,6.100000,18.100000
36,10,7.422222,31.600000
37,18,7.063492,47.111111
38,7,5.380952,15.428571
39,3,5.133333,0.666667
40,5,5.200000,6.800000
