1,39,5.855601,115.743590
2,19,5.554656,36.421053
3,13,4.648352,18.923077
4,7,5.511905,11.714286
5,12,6.083333,24.916667
6,6,8.141026,12.833333
7,13,6.567308,26.769231
8,8,5.000000,24.875000
9,8,4.791667,22.875000
10,6,4.933333,5.333333
11,5,4.200000,9.200000
12,5,5.200000,2.800000
13,11,6.642857,12.000000
14,14,6.190476,51.214286
15,12,5.628205,21.666667
16,13,6.769231,37.230769
17,13,6.369231,40.307692
18,5,4.828571,9.200000
19,7,4.071429,9.714286
20,4,6.250000,3.000000
21,4,5.750000,12.750000
22,6,5.833333,13.500000
23,3,5.000000,4.666667
24,3,4.466667,2.666667
25,5,3.866667,2.800000
26,3,7.333333,2.666667
27,2,7.000000,2.000000
28,1,10.000000,0.000000
29,3,4.000000,2.000000
30,1,8.000000,0.000000
31,2,13.000000,2.000000
32,2,4.000000,2.000000
33,2,8.000000,0.000000
34,1,21.000000,0.000000
35,1,143.000000,0.000000
