1,2,10.100000,4.500000
2,10,8.542857,78.400000
3,7,9.257143,32.857143
4,5,9.600000,1.200000
5,4,7.666667,26.000000
6,3,10.000000,4.666667
7,6,10.222222,23.333333
8,9,7.611111,68.888889
9,2,8.500000,12.500000
10,2,13.000000,2.000000
11,2,7.000000,0.000000
12,1,10.000000,0.000000
13,1,8.857143,0.000000
14,7,8.542857,46.857143
15,5,11.171429,21.200000
16,7,8.761905,49.714286
17,6,6.952381,23.333333
18,7,7.857143,15.428571
19,7,6.857143,14.857143
20,5,9.600000,8.000000
21,10,12.650000,40.400000
22,4,8.750000,12.750000
23,8,8.611111,36.000000
24,18,9.927350,102.277778
25,13,9.916084,99.230769
26,22,9.314685,141.454545
27,26,8.418269,220.615385
28,16,8.735577,82.437500
29,13,7.371041,86.923077
30,17,8.455882,63.529412
31,8,8.050000,47.500000
32,5,5.200000,6.800000
