1,3,7.666667,2.666667
2,3,5.000000,6.000000
3,1,5.500000,0.000000
4,2,20.500000,0.500000
5,1,7.000000,0.000000
6,1,5.000000,0.000000
7,1,15.000000,0.000000
8,1,12.000000,0.000000
9,1,7.500000,0.000000
10,2,6.500000,4.500000
11,2,10.857143,8.000000
12,7,5.571429,32.857143
13,14,5.071429,37.428571
14,6,7.333333,1.500000
15,6,8.066667,26.833333
16,20,7.366667,113.800000
17,15,6.638095,54.933333
18,21,5.595238,59.809524
19,20,7.250000,33.000000
20,8,5.500000,25.500000
21,4,7.750000,2.750000
22,2,16.000000,8.000000
23,2,9.000000,2.000000
24,3,14.000000,2.000000
25,1,19.000000,0.000000
